Minnesota: Y1,Minnesota: Y2,Minnesota and SUR: Y1,Minnesota and SUR: Y2
0.583691172783112,0.572858314998459,0.580783232943249,0.565048687490429
1.21731433928233,0.748449326157944,1.22664241651854,0.740067794246819
1.36941840907905,0.88248964895771,1.37309546534896,0.877231457976418
1.61910510330047,0.929106594210537,1.62133755065048,0.921315216034059
